Soil_Z,Year,Species,Cluster,Mortality_pct,Age,TEC_MgCkmyr,TEC_MgCkm,Biom_MgCkmyr,Biom_MgCkm,DOM_MgCkmyr,DOM_MgCkm,Stems,km_per_ha,Stems_tosum1ha
D_BR,2017,Green Ash,D_BRN_5,30,2,-0.161712646,69.84370422,0,0,-0.161712646,69.84370422,526,6.888290284,3444.145142
D_BR,2017,Green Ash,D_BRN_6,30,2,-0.132003784,69.87341309,0,0,-0.132003784,69.87341309,526,6.888290284,3444.145142
D_BR,2017,Green Ash,D_BRN_7,30,2,-0.141033933,69.86438751,0,0,-0.141033933,69.86438751,526,6.888290284,3444.145142
D_GR,2017,Green Ash,D_GRAY_1,30,2,-0.196337894,84.79640198,0,0,-0.196337894,84.79640198,526,6.888290284,3444.145142
D_GR,2017,Green Ash,D_GRAY_2,30,2,-0.190472409,84.80226135,0,0,-0.190472409,84.80226135,526,6.888290284,3444.145142
D_GR,2017,Green Ash,D_GRAY_3,30,2,-0.161065668,84.83167267,0,0,-0.161065668,84.83167267,526,6.888290284,3444.145142
D_GR,2017,Green Ash,D_GRAY_4,30,2,-0.174859613,75.52095032,0,0,-0.174859613,75.52095032,526,6.888290284,3444.145142
GRAY,2017,Green Ash,GRAY_1,30,2,-0.108569339,75.5872345,0,0,-0.108569339,75.5872345,526,6.888290284,3444.145142
GRAY,2017,Green Ash,GRAY_2,30,2,-0.146179199,75.54962921,0,0,-0.146179199,75.54962921,526,6.888290284,3444.145142
GRAY,2017,Green Ash,GRAY_3,30,2,-0.095755003,41.35627365,0,0,-0.095755003,41.35627365,526,6.888290284,3444.145142
GRAY,2017,Green Ash,GRAY_4,30,2,-0.134439081,41.31758881,0,0,-0.134439081,41.31758881,526,6.888290284,3444.145142
GRAY,2017,Green Ash,GRAY_5,30,2,-0.148199469,41.30382919,0,0,-0.148199469,41.30382919,526,6.888290284,3444.145142
GRAY,2017,Green Ash,GRAY_6,30,2,-0.164636225,71.10618591,0,0,-0.164636225,71.10618591,526,6.888290284,3444.145142
