Soil_Z,Cluster,Mortality_pct,Year,Age,Stems,DBH_cm,Height_m,Kg_pertree,km_per_ha,Stems_tosum1ha,Biomass_Mgkm,Volume_m3km,Roots_Mgkm,Fineroots_Mgkm,TEC_MgCkmyr,TEC_MgCkm,Biom_MgCkmyr,Biom_MgCkm,DOM_MgCkmyr,DOM_MgCkm
D_BR,D_BRN_2,15,2029,14,448,18.69670105,5.651926041,53.62537384,2.922454447,1461.227223,8.220544848,39.36805716,0.854774999,0.38464875,0.9743486,104.3269,0.8272713,6.181729,0.1470773,98.14515
D_BR,D_BRN_2,15,2030,15,448,19.34860039,5.797141552,58.57515335,2.806095247,1403.047624,9.351666995,42.72702427,0.958046812,0.431121066,0.954062,105.2809,0.8154617,6.99719,0.1386003,98.28374
D_BR,D_BRN_2,15,2031,16,448,20.02080154,5.945554256,63.96182632,2.701446013,1350.723007,10.60724431,46.24435265,1.071902165,0.482355974,0.8895062,106.1704,0.8019609,7.799151,0.08754529,98.37129
D_BR,D_BRN_2,15,2032,17,448,20.65667725,6.084759235,69.32672882,2.606700774,1303.350387,11.91482156,49.76292367,1.187993312,0.53459699,1.017681,107.1881,0.8798907,8.679042,0.1377901,98.50908
D_BR,D_BRN_2,15,2033,18,448,21.28024673,6.220192909,74.84679413,2.520417999,1260.209,13.3038899,53.34195284,1.309508676,0.589278904,1.035082,108.2232,0.9033493,9.582392,0.1317332,98.64082
D_BR,D_BRN_2,15,2034,19,448,21.91514397,6.357031345,80.7352066,2.441431564,1220.715782,14.81482196,57.05090591,1.440810091,0.648364541,1.107269,109.3305,0.9490614,10.53145,0.1582079,98.79903
D_BR,D_BRN_2,15,2035,20,448,22.43210983,6.467692375,85.73285675,2.368786865,1184.393432,16.21434166,60.47380831,1.555488888,0.69997,1.252027,110.5825,1.020269,11.55172,0.2317582,99.03078
D_BR,D_BRN_2,15,2036,21,448,22.99303436,6.587016582,91.36464691,2.301694118,1150.847059,17.78314525,64.11423041,1.685351444,0.75840815,1.132398,111.7149,0.9328941,12.48462,0.1995038,99.23029
D_BR,D_BRN_2,15,2037,22,448,23.49671173,6.693520069,96.60968018,2.239493642,1119.746821,19.32630544,67.63600372,1.808289299,0.813730185,1.23453,112.9494,1.038857,13.52347,0.1956729,99.42596
D_BR,D_BRN_2,15,2038,23,448,24.02080917,6.803712845,102.258728,2.181629653,1090.814827,20.99893928,71.29790048,1.941690444,0.8737607,1.234576,114.184,1.017329,14.5408,0.2172473,99.6432
D_BR,D_BRN_2,15,2039,24,448,24.55903435,6.916228771,108.2657776,2.127630221,1063.81511,22.79675724,75.08333103,2.084847397,0.938181328,1.433383,115.6174,1.088497,15.6293,0.3448854,99.98809
D_BR,D_BRN_2,15,2040,25,448,25.03705215,7.015621185,113.7777786,2.077091744,1038.545872,24.5402949,78.7153492,2.217440349,0.997848157,1.542538,117.1599,1.162902,16.7922,0.3796367,100.3677
D_BR,D_BRN_2,15,2041,26,448,25.57113647,7.126090527,120.1355286,2.029666791,1014.833396,26.51702139,82.62709495,2.371762188,1.067292985,1.39009,118.55,1.121786,17.91399,0.2683037,100.636
D_BR,D_BRN_2,15,2042,27,448,26.02726936,7.219963074,125.7337036,1.985054477,992.5272386,28.37639891,86.30100004,2.508230159,1.128703572,1.670798,120.2208,1.265231,19.17922,0.4055672,101.0416
D_BR,D_BRN_2,15,2043,28,448,26.50093269,7.316991329,131.7129669,1.942992776,971.4963881,30.36934014,90.1038584,2.655150042,1.194817519,1.728107,121.9489,1.180176,20.35939,0.5479312,101.5895
D_BR,D_BRN_2,15,2044,29,448,26.98377609,7.415437698,137.983963,1.903252328,951.626164,32.47957031,94.00596104,2.810494694,1.264722612,1.661745,123.6107,1.258025,21.61742,0.4037203,101.9932
D_BR,D_BRN_2,15,2045,30,448,27.43515205,7.507055283,144.0084381,1.865631405,932.8157023,34.58120518,97.83552065,2.960018386,1.332008274,1.813251,125.4239,1.327091,22.94451,0.4861599,102.4794
D_BR,D_BRN_2,15,2046,31,448,27.85232544,7.591382504,149.7171173,1.829951793,914.9758965,36.6530244,101.5711746,3.101456201,1.39565529,1.857134,127.2811,1.312064,24.25657,0.5450697,103.0245
D_BR,D_BRN_2,15,2047,32,448,28.29918861,7.681348324,155.9833679,1.7960554,898.0276998,38.90779118,105.4895615,3.25875992,1.466441964,1.785106,129.0662,1.289814,25.54639,0.4952919,103.5198
D_BR,D_BRN_2,15,2048,33,448,28.7189045,7.765512943,162.0127258,1.763801434,881.9007172,41.15071949,109.3388361,3.409739593,1.534382817,2.016508,131.0827,1.394422,26.94081,0.6220853,104.1419
D_BR,D_BRN_2,15,2049,34,448,29.07852554,7.837373257,167.2904968,1.733064061,866.5320307,43.24487892,112.9571579,3.539364738,1.592714132,1.920263,133.0029,1.384248,28.32506,0.536015,104.6779
D_BR,D_BRN_2,15,2050,35,448,29.49471283,7.920248985,173.528183,1.703730426,851.865213,45.62965208,116.8840219,3.697001351,1.663650608,1.684954,134.6879,1.284681,29.60974,0.4002729,105.0781
D_BR,D_BRN_2,15,2051,36,448,29.87377357,7.995467663,179.3314362,1.67569899,837.8494951,47.94446102,120.6797546,3.841843581,1.728829611,2.009094,136.697,1.463084,31.07282,0.54601,105.6242
D_BR,D_BRN_2,15,2052,37,448,30.26284599,8.072415352,185.4098816,1.648878121,824.4390604,50.37584603,124.5675889,3.994965723,1.797734576,1.654152,138.3511,1.410886,32.48371,0.2432653,105.8674
D_BR,D_BRN_2,15,2053,38,448,30.65062332,8.148851395,191.5918884,1.623184887,811.5924437,52.8794762,128.4932503,4.151130519,1.868008733,2.091908,140.443,1.475553,33.95926,0.6163548,106.4838
D_BR,D_BRN_2,15,2054,39,448,31.02105141,8.221633911,197.6135864,1.598544032,799.2720162,55.38220035,132.3739471,4.302252047,1.936013421,2.384261,142.8273,1.520577,35.47984,0.8636838,107.3475
D_BR,D_BRN_2,15,2055,40,448,31.36832428,8.289662361,203.3627167,1.574887086,787.4435429,57.84954436,136.174655,4.444574462,2.000058508,2.087534,144.9148,1.507841,36.98768,0.5796924,107.9272
D_BR,D_BRN_2,15,2056,41,448,31.73106003,8.360509872,209.4759216,1.552151602,776.0758009,60.46137081,140.0944273,4.598201097,2.069190494,2.101006,147.0158,1.487835,38.47551,0.6131712,108.5403
D_BR,D_BRN_2,15,2057,42,448,32.097435,8.431856155,215.7633057,1.530280498,765.1402488,63.16617284,144.0735435,4.757225894,2.140751652,2.338589,149.3544,1.567518,40.04303,0.7710713,109.3114
D_BR,D_BRN_2,15,2058,43,448,32.45623779,8.501523018,222.031311,1.509221478,754.6107391,65.90817073,148.0513979,4.915245332,2.2118604,2.395141,151.7496,1.620096,41.66313,0.7750449,110.0864
D_BR,D_BRN_2,15,2059,44,448,32.79397964,8.566917419,228.032074,1.488926534,744.4632669,68.61209417,151.9508112,5.063966829,2.278785073,2.511793,154.2614,1.63831,43.30144,0.8734831,110.9599
D_BR,D_BRN_2,15,2060,45,448,33.14071274,8.633872032,234.2947235,1.469351502,734.675751,71.4356213,155.9364936,5.221086032,2.349488714,2.389855,156.6512,1.611177,44.91261,0.7786779,111.7386
D_BR,D_BRN_2,15,2061,46,448,33.50154114,8.703353882,240.9225006,1.450455682,725.2278408,74.4133615,160.0401261,5.390269671,2.425621352,2.538556,159.1898,1.678885,46.5915,0.8596708,112.5983
D_BR,D_BRN_2,15,2062,47,448,33.81245041,8.763068199,246.72435,1.432201493,716.1007464,77.17664471,163.8918704,5.530310005,2.488639502,2.728146,161.9179,1.765123,48.35662,0.9630231,113.5613
D_BR,D_BRN_2,15,2063,48,448,34.11783218,8.821581841,252.5054779,1.414554179,707.2770893,79.97039458,167.7417904,5.669054647,2.551074591,2.605246,164.5232,1.632989,49.98961,0.9722565,114.5335
D_BR,D_BRN_2,15,2064,49,448,34.45468521,8.885968208,258.9777222,1.397481538,698.7407689,83.02222333,171.8105785,5.831733956,2.62428028,2.685096,167.2083,1.65193,51.64154,1.033166,115.5667
D_BR,D_BRN_2,15,2065,50,448,34.78915405,8.949737549,265.5035706,1.380953691,690.4768454,86.13293597,175.900133,5.995650126,2.698042557,2.746624,169.9549,1.798149,53.43969,0.9484749,116.5152
D_BR,D_BRN_2,15,2066,51,448,35.10058975,9.008972168,271.6695557,1.364942869,682.4714345,89.16707019,179.8825054,6.146079156,2.76573562,2.864768,172.8197,1.827858,55.26755,1.036911,117.5521
D_BR,D_BRN_2,15,2067,52,448,35.42991638,9.071460724,278.2842102,1.349423228,674.7116141,92.3886074,184.0077855,6.312158869,2.840471491,2.566041,175.3857,1.779293,57.04684,0.7867473,118.3389
D_BR,D_BRN_2,15,2068,53,448,35.77132034,9.136082649,285.2445068,1.334370681,667.1853405,95.76764195,188.2435788,6.490319089,2.92064359,2.586743,177.9724,1.8874,58.93424,0.6993427,119.0382
D_BR,D_BRN_2,15,2069,54,448,36.07437897,9.193311691,291.5113831,1.319762747,659.8813737,98.95498722,192.2694194,6.641664624,2.988749081,2.626502,180.5989,1.976485,60.91072,0.6500175,119.6882
D_BR,D_BRN_2,15,2070,55,448,36.37033844,9.249080658,297.7121887,1.305578419,652.7892097,102.1578326,196.2789359,6.789734454,3.055380505,2.962681,183.5616,1.861477,62.7722,1.101205,120.7894
D_BR,D_BRN_2,15,2071,56,448,36.67311096,9.306010246,304.1383972,1.291798041,645.8990204,105.4762456,200.3618421,6.945559912,3.125501961,3.085389,186.647,1.865579,64.63778,1.21981,122.0092
D_BR,D_BRN_2,15,2072,57,448,36.98181915,9.363930702,310.7773743,1.278403197,639.2015986,108.9079419,204.5140294,7.108805341,3.198962403,2.616327,189.2633,1.928901,66.56668,0.6874254,122.6966
D_BR,D_BRN_2,15,2073,58,448,37.28795624,9.421245575,317.447876,1.265376618,632.6883091,112.3907643,208.6796077,7.272504853,3.272627184,3.065863,192.3292,1.995721,68.5624,1.070141,123.7668
D_BR,D_BRN_2,15,2074,59,448,37.5700531,9.47395134,323.6714172,1.252702087,626.3510435,115.7536134,212.7116556,7.417599849,3.337919932,2.992608,195.3218,2.018196,70.5806,0.9744121,124.7412
D_BR,D_BRN_2,15,2075,60,448,37.84394073,9.525024414,329.7846985,1.240364361,620.1821805,119.1130249,216.7136357,7.557492294,3.400871532,3.346471,198.6683,1.948863,72.52946,1.397609,126.1388
D_BR,D_BRN_2,30,2016,1,369,0.306950182,0,0.001355014,39.46161983,19730.80992,1.27E-05,0.019726679,1.27E-05,5.70E-06,,99.39497,,0,,99.39497
D_BR,D_BRN_2,30,2017,2,369,3.978518248,1.793841958,0.995791197,17.44302404,8721.512022,0.021065553,0.974237367,0.004160048,0.001872022,-0.2296021,99.16537,0,0,-0.2296021,99.16537
D_BR,D_BRN_2,30,2018,3,369,6.362463474,2.539288282,3.33756876,10.81985634,5409.92817,0.11382433,2.763501237,0.016921861,0.007614838,-0.122287,99.04308,0.09621337,0.09621337,-0.2185004,98.94687
D_BR,D_BRN_2,30,2019,4,369,8.466293335,3.137227058,6.966788769,7.710253383,3855.126691,0.333419005,5.469227816,0.044297029,0.019933663,0.03035073,99.07343,0.2181073,0.3143207,-0.1877566,98.75911
D_BR,D_BRN_2,30,2020,5,369,10.37322712,3.646246433,11.75685596,6.507287589,3253.643795,0.666680219,8.274971349,0.083310584,0.037489763,0.08918794,99.16262,0.252925,0.5672457,-0.1637371,98.59538
D_BR,D_BRN_2,30,2021,6,369,11.89399624,4.034815311,16.72411156,5.844806865,2922.403433,1.055842809,10.86175233,0.126991292,0.057146081,0.2468197,99.40944,0.3780364,0.945282,-0.1312167,98.46416
D_BR,D_BRN_2,30,2022,7,369,13.19187927,4.356288433,21.83784676,5.337589872,2668.794936,1.509701092,13.47274479,0.176468281,0.079410726,0.3007852,99.71023,0.3956584,1.34094,-0.09487325,98.36929
D_BR,D_BRN_2,30,2023,8,369,14.30427265,4.625312328,26.90175247,4.933938627,2466.969313,2.011931465,16.06648435,0.229706683,0.103368007,0.3636852,100.0739,0.4330656,1.774006,-0.06938043,98.2999
D_BR,D_BRN_2,30,2024,9,369,15.51942348,4.913048744,33.18923187,4.60330788,2301.65394,2.660440384,18.99588942,0.297756335,0.133990351,0.4013043,100.4752,0.4435282,2.217534,-0.04222383,98.25768
D_BR,D_BRN_2,30,2025,10,369,16.5343895,5.14891386,39.0724144,4.326367787,2163.183894,3.332523277,21.81308384,0.366213556,0.1647961,0.5393531,101.0146,0.5547642,2.772298,-0.01541107,98.24227
D_BR,D_BRN_2,30,2026,11,369,17.40346146,5.347896099,44.58413315,4.090225802,2045.112901,4.022160511,24.53960844,0.434384436,0.195472996,0.5909292,101.6055,0.5489272,3.321226,0.04200203,98.28427
D_BR,D_BRN_2,30,2027,12,369,18.34340096,5.560221672,51.05376053,3.885917719,1942.958859,4.847976452,27.51781552,0.515680671,0.232056302,0.5531024,102.1586,0.5475286,3.868754,0.005573793,98.28985
D_BR,D_BRN_2,30,2028,13,369,19.25320053,5.76306057,57.8340683,3.706996672,1853.498336,5.756889703,30.57639225,0.603719912,0.271673961,0.6924694,102.8511,0.6424615,4.511216,0.05000781,98.33985
D_BR,D_BRN_2,30,2029,14,369,20.03936577,5.936335564,64.11470795,3.548694686,1774.347343,6.666768878,33.51641181,0.689083954,0.310087779,0.8268217,103.6779,0.6850706,5.196286,0.1417511,98.48161
D_BR,D_BRN_2,30,2030,15,369,20.73291969,6.087737083,69.9878006,3.407401371,1703.700686,7.579235914,36.36521137,0.772028096,0.347412643,0.8088352,104.4867,0.6755715,5.871858,0.1332637,98.61487
D_BR,D_BRN_2,30,2031,16,369,21.4626255,6.245615959,76.51038361,3.280327302,1640.163651,8.606558941,39.37960601,0.865119704,0.389303867,0.7510979,105.2378,0.6638314,6.535689,0.08726656,98.70213
D_BR,D_BRN_2,30,2032,17,369,22.13935661,6.390791416,82.88018799,3.165279511,1582.639755,9.66195546,42.36449109,0.95843152,0.431294184,0.8676173,106.1054,0.7362875,7.271976,0.1313298,98.83347
D_BR,D_BRN_2,30,2033,18,369,22.80276108,6.531993389,89.42969513,3.06050757,1530.253785,10.78238032,45.39961804,1.056041813,0.475218816,0.8691725,106.9746,0.7438558,8.015833,0.1253167,98.95878
D_BR,D_BRN_2,30,2034,19,369,23.47847176,6.674720764,96.41662598,2.96459547,1482.297735,12.00087305,48.54485846,1.161516076,0.522682234,0.9312211,107.9058,0.7834553,8.799288,0.1477658,99.10654
D_BR,D_BRN_2,30,2035,20,369,24.02891159,6.790200233,102.3476105,2.87638405,1438.192025,13.12977288,51.44864711,1.253656175,0.564145279,1.052166,108.958,0.8402848,9.639572,0.2118814,99.31843
D_BR,D_BRN_2,30,2036,21,369,24.62639618,6.914774418,109.0323944,2.794914287,1397.457143,14.39505773,54.53678939,1.358011276,0.611105074,0.9523476,109.9103,0.7700444,10.40962,0.1823032,99.50073
D_BR,D_BRN_2,30,2037,22,369,25.16311264,7.026010513,115.2593689,2.719385137,1359.692569,15.63982457,57.52493957,1.456823038,0.655570367,1.036063,110.9464,0.8579193,11.26754,0.1781434,99.67887
D_BR,D_BRN_2,30,2038,23,369,25.72179985,7.141147137,121.9673843,2.649121722,1324.560861,16.98901334,60.63208974,1.56406743,0.703830344,1.029264,111.9757,0.8329726,12.10051,0.1962917,99.87517
D_BR,D_BRN_2,30,2039,24,369,26.29576683,7.258758545,129.1022034,2.583550982,1291.775491,18.43923837,63.84430891,1.679184113,0.755632851,1.206686,113.1824,0.8983665,12.99888,0.3083195,100.1835
D_BR,D_BRN_2,30,2040,25,369,26.80571365,7.362692833,135.650589,2.522182832,1261.091416,19.84593028,66.92702828,1.785834601,0.80362557,1.296622,114.479,0.9586009,13.95748,0.3380215,100.5215
D_BR,D_BRN_2,30,2041,26,369,27.37567711,7.478252888,143.2056122,2.464595389,1232.297695,21.44078981,70.24723904,1.909998039,0.859499118,1.160313,115.6393,0.9220539,14.87953,0.2382588,100.7598
D_BR,D_BRN_2,30,2042,27,369,27.86262131,7.576487064,149.8597412,2.410423294,1205.211647,22.94130039,73.36632639,2.019829802,0.908923411,1.394884,117.0342,1.036145,15.91568,0.3587388,101.1185
D_BR,D_BRN_2,30,2043,28,369,28.36844254,7.678057671,156.9686127,2.359348371,1179.674186,24.54975156,76.59517972,2.138108458,0.962148806,1.454766,118.4889,0.9713268,16.887,0.4834391,101.6019
D_BR,D_BRN_2,30,2044,29,369,28.88423729,7.781147957,164.4263,2.311092112,1155.546056,26.25308792,79.90868735,2.263209715,1.018444372,1.389489,119.8784,1.035174,17.92218,0.354314,101.9563
D_BR,D_BRN_2,30,2045,30,369,29.36656952,7.877117634,171.5927124,2.265409563,1132.704781,27.94978542,83.16111883,2.383662833,1.072648275,1.512284,121.3907,1.086124,19.0083,0.4261598,102.3824
D_BR,D_BRN_2,30,2046,31,369,29.81248283,7.965477943,178.3851776,2.22208432,1111.04216,29.62269826,86.33427241,2.49763889,1.123937501,1.556939,122.9477,1.079976,20.08828,0.4769621,102.8594
D_BR,D_BRN_2,30,2047,32,369,30.29026985,8.059773445,185.8430023,2.180924414,1090.462207,31.44357783,89.66298099,2.624440829,1.180998373,1.489833,124.4375,1.058223,21.1465,0.4316107,103.291
D_BR,D_BRN_2,30,2048,33,369,30.73915672,8.148015022,193.0207367,2.141758885,1070.879442,33.25521462,92.93344418,2.746186774,1.235784048,1.688075,126.1256,1.145413,22.29191,0.5426626,103.8337
D_BR,D_BRN_2,30,2049,34,369,31.12387276,8.223374367,199.3052826,2.104434932,1052.217466,34.94698172,96.00810906,2.850750062,1.282837528,1.600917,127.7265,1.135929,23.42784,0.4649886,104.2986
D_BR,D_BRN_2,30,2050,35,369,31.56921005,8.310307503,206.7345886,2.068815517,1034.407759,36.87378648,99.34528203,2.977944204,1.340074892,1.399321,129.1258,1.055379,24.48322,0.343942,104.6426
D_BR,D_BRN_2,30,2051,36,369,31.97492218,8.389228821,213.6481934,2.034777345,1017.388673,38.74437869,102.5714203,3.094857523,1.392685885,1.669932,130.7957,1.197759,25.68098,0.4721732,105.1148
D_BR,D_BRN_2,30,2052,37,369,32.39145279,8.469984055,220.8914032,2.002209147,1001.104573,40.70949736,105.8762304,3.218493432,1.448322044,1.364884,132.1606,1.161286,26.84227,0.2035981,105.3184
D_BR,D_BRN_2,30,2053,38,369,32.80669022,8.550221443,228.2598114,1.971010221,985.5051103,42.73335103,109.2136006,3.344628508,1.505082829,1.745207,133.9058,1.211916,28.05418,0.5332912,105.8516
D_BR,D_BRN_2,30,2054,39,369,33.20344543,8.62664032,235.4389038,1.941089182,970.5445911,44.75680659,112.5131208,3.466734363,1.560030463,1.99264,135.8985,1.242664,29.29684,0.7499763,106.6016
D_BR,D_BRN_2,30,2055,40,369,33.57548141,8.69808197,242.2946167,1.91236289,956.1814449,46.75196121,115.744957,3.581773687,1.611798159,1.739232,137.6377,1.242142,30.53899,0.4970897,107.0987
D_BR,D_BRN_2,30,2056,41,369,33.96416092,8.772501945,249.5861359,1.884755516,942.3777582,48.86431457,119.0784471,3.705985676,1.667693554,1.744452,139.3822,1.218538,31.75752,0.5259143,107.6246
D_BR,D_BRN_2,30,2057,42,369,34.3568306,8.847460747,257.0871887,1.858197747,929.0988736,51.05225061,122.4628188,3.834603962,1.725571783,1.948645,141.3308,1.28449,33.04202,0.6641552,108.2888
D_BR,D_BRN_2,30,2058,43,369,34.74145889,8.920669556,264.5668945,1.832626081,916.3130403,53.27064813,125.8464937,3.962454287,1.783104429,1.996809,143.3276,1.330711,34.37273,0.666098,108.9549
D_BR,D_BRN_2,30,2059,44,369,35.1035881,8.989402771,271.7292786,1.80798222,903.9911098,55.45856827,129.1637443,4.082830306,1.837273638,2.0935,145.4211,1.342069,35.71479,0.7514317,109.7063
D_BR,D_BRN_2,30,2060,45,369,35.47542572,9.059788704,279.2059326,1.784212538,892.1062691,57.74367532,132.5548026,4.210039556,1.8945178,1.985091,147.4062,1.318967,37.03376,0.6661237,110.3724
D_BR,D_BRN_2,30,2061,46,369,35.86245346,9.132845879,287.1203003,1.761267613,880.6338067,60.15405843,136.0466942,4.347053796,1.956174208,2.112978,149.5192,1.376659,38.41042,0.73632,111.1088
D_BR,D_BRN_2,30,2062,47,369,36.19600296,9.195643425,294.0499268,1.739101813,869.5509064,62.39106958,139.3243561,4.46053227,2.007239522,2.275276,151.7944,1.449337,39.85976,0.8259389,111.9347
D_BR,D_BRN_2,30,2063,48,369,36.52367401,9.257189751,300.9562073,1.717672931,858.8364656,64.6530782,142.6007645,4.572999834,2.057849925,2.171229,153.9657,1.338788,41.19855,0.8324417,112.7671
D_BR,D_BRN_2,30,2064,49,369,36.88518143,9.324923515,308.6897278,1.696941867,848.4709336,67.1245765,146.064004,4.704881305,2.117196587,2.239249,156.2049,1.354626,42.55317,0.8846231,113.6518
D_BR,D_BRN_2,30,2065,50,369,37.24419022,9.392019272,316.4889221,1.676872339,838.4361694,69.6441866,149.5452926,4.837809431,2.177014244,2.281321,158.4863,1.472867,44.02604,0.8084538,114.4602
D_BR,D_BRN_2,30,2066,51,369,37.57853317,9.454354286,323.8596191,1.657430627,828.7153133,72.10208059,152.9355463,4.959859381,2.231936722,2.384664,160.8709,1.49964,45.52568,0.8850239,115.3452
D_BR,D_BRN_2,30,2067,52,369,37.93214035,9.520124435,331.7683105,1.638585348,819.2926742,74.7123131,156.4479731,5.094629024,2.292583061,2.122142,162.9931,1.458461,46.98414,0.6636816,116.0089
D_BR,D_BRN_2,30,2068,53,369,38.29877853,9.588150024,340.0919495,1.620307256,810.1536278,77.45069965,160.0549949,5.239233171,2.357654927,2.136225,165.1293,1.549505,48.53365,0.5867199,116.5956
D_BR,D_BRN_2,30,2069,54,369,38.62429047,9.648403168,347.5879822,1.60256905,801.2845252,80.03397151,163.4832837,5.362153999,2.4129693,2.161007,167.2903,1.617562,50.15121,0.5434456,117.1391
D_BR,D_BRN_2,30,2070,55,369,38.94222641,9.707127571,355.0063477,1.585345224,792.6726118,82.63016961,166.8979432,5.482459423,2.46710674,2.467277,169.7576,1.527833,51.67904,0.9394438,118.0785
D_BR,D_BRN_2,30,2071,56,369,39.2675209,9.767082214,362.6958618,1.568611907,784.3059533,85.32051322,170.3755114,5.60909177,2.524091296,2.570223,172.3278,1.528617,53.20766,1.041606,119.1201
D_BR,D_BRN_2,30,2072,57,369,39.59925079,9.82808876,370.641449,1.552346739,776.1733697,88.10318914,173.9125051,5.741782515,2.583802132,2.154425,174.4822,1.58181,54.78947,0.5726153,119.6927
D_BR,D_BRN_2,30,2073,58,369,39.92826462,9.888465881,378.6263428,1.536528751,768.2643753,90.92776522,177.4612412,5.874884951,2.643698228,2.543536,177.0258,1.634838,56.4243,0.908698,120.6014
D_BR,D_BRN_2,30,2074,59,369,40.23147964,9.943994522,386.0776062,1.521138249,760.5691243,93.65528353,180.8962912,5.992936137,2.696821262,2.477569,179.5033,1.654192,58.0785,0.8233763,121.4248
D_BR,D_BRN_2,30,2075,60,369,40.52590942,9.997810364,393.3981018,1.506156724,753.078362,96.38034511,184.3059383,6.106802424,2.748061091,2.792515,182.2958,1.599257,59.67775,1.193258,122.6181
D_BR,D_BRN_2,50,2016,1,264,0.349558711,0,0.001893939,55.24626777,27623.13388,9.05E-06,0.01510826,9.05E-06,4.07E-06,,99.39497,,0,,99.39497
D_BR,D_BRN_2,50,2017,2,264,4.674084663,2.013268709,1.508086562,24.42023366,12210.11683,0.016303482,0.774639972,0.002966105,0.001334747,-0.1640015,99.23097,0,0,-0.1640015,99.23097
D_BR,D_BRN_2,50,2018,3,264,7.352324009,2.815257072,4.843986988,15.14779888,7573.899439,0.084422333,2.154064739,0.011996605,0.005398472,-0.08195176,99.14902,0.07357261,0.07357261,-0.1555244,99.07545
D_BR,D_BRN_2,50,2019,4,264,9.702500343,3.456851482,9.897115707,10.79435474,5397.177368,0.242056018,4.220674056,0.031193766,0.014037195,0.05713829,99.20615,0.1869956,0.2605682,-0.1298573,98.94559
