Soil_Z,Year,Species,Cluster,Mortality_pct,Age,TEC_MgCkmyr,TEC_MgCkm,Biom_MgCkmyr,Biom_MgCkm,DOM_MgCkmyr,DOM_MgCkm,Stems,km_per_ha,Stems_tosum1ha
D_BR,2017,Scots pine,D_BRN_2,0,2,-0.283587635,85.65324402,0,0,-0.283587635,85.65324402,610,4.305439211,2152.719605
D_BR,2017,Scots pine,D_BRN_3,0,2,-0.2591919,85.67764282,0,0,-0.2591919,85.67764282,610,4.305439211,2152.719605
D_BR,2017,Scots pine,D_BRN_4,0,2,-0.350158691,85.58667755,0,0,-0.350158691,85.58667755,610,4.305439211,2152.719605
D_BR,2017,Scots pine,D_BRN_5,0,2,-0.284674078,85.97956085,0,0,-0.284674078,85.97956085,610,4.305439211,2152.719605
D_BR,2017,Scots pine,D_BRN_6,0,2,-0.232373044,86.03186035,0,0,-0.232373044,86.03186035,610,4.305439211,2152.719605
D_BR,2017,Scots pine,D_BRN_7,0,2,-0.248266608,86.01596832,0,0,-0.248266608,86.01596832,610,4.305439211,2152.719605
D_GR,2017,Scots pine,D_GRAY_1,0,2,-0.345617682,104.3867798,0,0,-0.345617682,104.3867798,610,4.305439211,2152.719605
D_GR,2017,Scots pine,D_GRAY_2,0,2,-0.33530274,104.3970947,0,0,-0.33530274,104.3970947,610,4.305439211,2152.719605
D_GR,2017,Scots pine,D_GRAY_3,0,2,-0.283532709,104.4488678,0,0,-0.283532709,104.4488678,610,4.305439211,2152.719605
D_GR,2017,Scots pine,D_GRAY_4,0,2,-0.307806402,92.96841431,0,0,-0.307806402,92.96841431,610,4.305439211,2152.719605
GRAY,2017,Scots pine,GRAY_1,0,2,-0.191119388,93.08509827,0,0,-0.191119388,93.08509827,610,4.305439211,2152.719605
GRAY,2017,Scots pine,GRAY_2,0,2,-0.257330328,93.01889038,0,0,-0.257330328,93.01889038,610,4.305439211,2152.719605
GRAY,2017,Scots pine,GRAY_3,0,2,-0.168560788,50.9107399,0,0,-0.168560788,50.9107399,610,4.305439211,2152.719605
GRAY,2017,Scots pine,GRAY_4,0,2,-0.236669928,50.84262848,0,0,-0.236669928,50.84262848,610,4.305439211,2152.719605
